Date,carat,cut,color,clarity,x,y,z,price,GemstoneNames
12/09/2019,1.09,Ideal,purple,SI2,6.64,6.67,4.07,5016,Zircon
12/09/2019,0.54,Ideal,blue,VS1,5.25,5.17,3.23,2041,Ruby
12/09/2019,0.43,Ideal,red,SI1,4.8,4.83,3.01,774,Ruby
12/09/2019,0.73,Good,purple,SI2,5.92,5.93,3.44,2191,Ruby
12/09/2019,2.06,Premium,yellow,SI1,8.2,8.15,5.03,18439,Cat's Eye
12/09/2019,1.52,Ideal,red,VS1,7.4,7.46,4.55,17659,Zircon
12/09/2019,2.02,Good,blue,SI2,8.21,8.25,4.84,18236,Cat's Eye
12/09/2019,1.21,Ideal,purple,SI1,6.87,6.85,4.19,6659,Sapphire
12/09/2019,0.4,Premium,blue,VVS2,4.73,4.77,2.89,988,Spinel
12/09/2019,1.11,Premium,Pink,SI2,6.61,6.66,4.1,4120,Alexandrite
12/09/2019,0.5,Ideal,blue,VS2,5.07,5.05,3.23,1845,Zircon
12/09/2019,0.57,Ideal,purple,VS2,5.35,5.37,3.3,1737,Spinel
12/09/2019,0.7,Very Good,Green,VS2,5.59,5.64,3.52,2377,Spinel
13/09/2019,1.04,Good,purple,SI2,6.38,6.33,4.07,3581,Sapphire
13/09/2019,0.64,Ideal,purple,VVS2,5.57,5.59,3.4,3217,Ruby
13/09/2019,0.61,Ideal,blue,VVS2,5.42,5.45,3.39,2907,Ruby
13/09/2019,2.18,Ideal,Pink,SI1,8.39,8.51,5.17,15646,Cat's Eye
13/09/2019,1.6,Ideal,Pink,SI2,7.48,7.51,4.64,8377,Ruby
13/09/2019,0.53,Very Good,yellow,VVS2,5.19,5.23,3.23,1827,Spinel
13/09/2019,1.66,Premium,red,SI1,7.6,7.55,4.7,14354,Cat's Eye
13/09/2019,0.51,Ideal,White,SI1,5.11,5.13,3.2,1023,Spinel
13/09/2019,0.4,Ideal,White,SI1,4.71,4.74,2.94,552,Sapphire
13/09/2019,0.37,Premium,purple,SI1,4.61,4.57,2.86,791,Alexandrite
13/09/2019,1.16,Ideal,Green,SI2,6.68,6.74,4.18,5260,Ruby
13/09/2019,2.48,Very Good,Green,SI1,8.6,8.55,5.43,17893,Alexandrite
13/09/2019,0.38,Ideal,yellow,SI1,4.63,4.67,2.85,666,Alexandrite
13/09/2019,0.59,Very Good,Pink,VS2,5.37,5.33,3.39,1391,Ruby
13/09/2019,0.31,Ideal,purple,IF,4.33,4.37,2.7,914,Zircon
13/09/2019,0.72,Ideal,yellow,SI1,5.75,5.78,3.54,2686,Sapphire
13/09/2019,1.01,Premium,Green,SI1,6.48,6.41,4.01,4707,Ruby
13/09/2019,0.36,Premium,red,SI2,4.56,4.59,2.8,537,Spinel
13/09/2019,0.27,Very Good,blue,VVS2,4.15,4.17,2.58,552,Zircon
13/09/2019,1.2,Premium,yellow,SI1,6.74,6.68,4.21,5868,Spinel
14/09/2019,0.32,Good,Green,SI1,4.33,4.3,2.75,591,Cat's Eye
14/09/2019,0.37,Ideal,yellow,IF,4.65,4.67,2.85,1056,Ruby
14/09/2019,0.53,Very Good,red,SI2,5.26,5.29,3.13,1226,Alexandrite
14/09/2019,1.03,Ideal,Green,SI1,6.44,6.49,4.01,5093,Alexandrite
14/09/2019,0.7,Premium,Green,SI1,5.72,5.65,3.46,2331,Topaz
14/09/2019,0.53,Ideal,red,VS2,5.28,5.24,3.21,1825,Sapphire
14/09/2019,0.42,Ideal,yellow,VS2,4.84,4.8,2.95,1087,Sapphire
14/09/2019,1.16,Premium,White,SI1,6.75,6.68,4.18,4326,Cat's Eye
14/09/2019,0.34,Ideal,Green,VVS2,4.48,4.51,2.76,852,Zircon
14/09/2019,0.73,Premium,purple,SI2,5.83,5.8,3.57,2197,Topaz
14/09/2019,0.3,Premium,Green,SI1,4.38,4.36,2.59,540,Sapphire
14/09/2019,0.33,Ideal,yellow,IF,4.49,4.52,2.75,946,Zircon
14/09/2019,1.61,Very Good,Pink,SI2,7.54,7.5,4.58,7775,Zircon
14/09/2019,0.5,Ideal,red,VVS2,5.2,5.15,3.14,2376,Alexandrite
14/09/2019,0.9,Very Good,purple,SI2,6.21,6.24,3.82,3519,Zircon
14/09/2019,1.19,Ideal,purple,VVS1,6.82,6.84,4.2,15005,Zircon
14/09/2019,0.31,Ideal,blue,VS2,4.31,4.35,2.67,680,Zircon
14/09/2019,0.55,Ideal,yellow,SI2,5.3,5.23,3.27,1240,Sapphire
14/09/2019,0.35,Premium,Green,VVS1,4.51,4.57,2.75,798,Sapphire
14/09/2019,0.37,Ideal,blue,SI1,4.57,4.6,2.84,649,Topaz
15/09/2019,0.37,Good,yellow,VS1,4.57,4.59,2.89,746,Spinel
15/09/2019,0.43,Premium,yellow,VS2,4.84,4.9,2.98,867,Topaz
15/09/2019,2.0,Premium,White,I1,8.11,8.06,4.97,5051,Topaz
15/09/2019,1.0,Ideal,yellow,SI2,6.46,6.44,3.96,4861,Spinel
15/09/2019,0.75,Ideal,blue,SI1,5.84,5.86,3.61,2964,Zircon
15/09/2019,1.0,Ideal,yellow,VVS2,6.45,6.47,3.93,7744,Topaz
15/09/2019,1.11,Premium,purple,VS1,6.62,6.57,4.14,7310,Ruby
15/09/2019,0.43,Premium,red,SI2,4.91,4.85,2.96,919,Sapphire
15/09/2019,0.3,Ideal,red,VS2,4.31,4.34,2.68,710,Spinel
15/09/2019,0.32,Ideal,yellow,VS2,4.43,4.46,2.68,561,Sapphire
15/09/2019,0.36,Ideal,purple,VS2,4.57,4.6,2.82,629,Cat's Eye
15/09/2019,1.22,Good,yellow,VS2,6.88,6.91,4.13,8533,Sapphire
15/09/2019,1.96,Fair,Pink,I1,7.62,7.6,5.08,6147,Ruby
15/09/2019,1.5,Good,yellow,SI2,7.15,7.22,4.58,7216,Ruby
15/09/2019,0.38,Very Good,Green,VS2,4.57,4.61,2.89,700,Zircon
15/09/2019,1.0,Very Good,yellow,SI1,6.44,6.47,3.94,5522,Alexandrite
15/09/2019,0.77,Very Good,Green,SI2,5.77,5.81,3.68,2129,Alexandrite
15/09/2019,2.04,Very Good,Pink,VS1,8.11,8.21,5.04,18127,Spinel
15/09/2019,0.61,Ideal,blue,VS1,5.42,5.45,3.35,2161,Topaz
15/09/2019,0.72,Good,Pink,VS1,5.67,5.72,3.53,2048,Alexandrite
16/09/2019,0.52,Ideal,Green,VS1,5.19,5.17,3.23,1577,Alexandrite
16/09/2019,0.7,Good,Green,VVS2,5.66,5.74,3.45,2611,Topaz
16/09/2019,1.09,Ideal,White,SI1,6.61,6.67,4.08,4565,Sapphire
16/09/2019,0.24,Good,purple,VS1,3.96,3.98,2.48,399,Spinel
16/09/2019,0.41,Premium,blue,SI2,4.73,4.77,2.95,683,Ruby
16/09/2019,0.71,Ideal,White,SI2,5.73,5.78,3.53,1901,Cat's Eye
16/09/2019,0.54,Ideal,red,SI1,5.22,5.17,3.27,1786,Cat's Eye
16/09/2019,0.83,Ideal,yellow,SI2,6.01,6.08,3.77,2751,Topaz
16/09/2019,0.6,Premium,purple,VVS2,5.41,5.45,3.32,2560,Ruby
16/09/2019,0.52,Premium,yellow,VS1,5.13,5.19,3.16,1689,Cat's Eye
16/09/2019,0.35,Ideal,red,SI1,4.53,4.56,2.8,644,Ruby
16/09/2019,0.28,Good,blue,VS1,4.15,4.18,2.63,458,Cat's Eye
16/09/2019,0.31,Premium,Green,IF,4.36,4.33,2.68,1046,Ruby
16/09/2019,0.5,Ideal,purple,VS1,5.13,5.17,3.15,1695,Spinel
16/09/2019,0.7,Very Good,Pink,SI1,5.74,5.75,3.51,2021,Topaz
16/09/2019,1.71,Very Good,White,VS1,7.65,7.72,4.7,9707,Zircon
16/09/2019,0.45,Good,yellow,IF,5.0,5.04,2.99,1437,Cat's Eye
16/09/2019,0.36,Premium,purple,SI1,4.55,4.59,2.79,600,Topaz
16/09/2019,1.02,Ideal,red,VS1,6.46,6.5,4.02,8658,Zircon
16/09/2019,0.31,Ideal,Green,VS1,4.32,4.34,2.67,544,Sapphire
17/09/2019,0.4,Ideal,yellow,VS1,4.72,4.74,2.94,877,Alexandrite
17/09/2019,0.39,Fair,yellow,IF,4.83,4.88,2.77,1127,Ruby
17/09/2019,0.35,Premium,yellow,VS1,4.54,4.5,2.78,906,Alexandrite
17/09/2019,0.43,Good,red,SI1,4.78,4.84,3.05,774,Topaz
17/09/2019,0.32,Ideal,yellow,VVS2,4.42,4.44,2.72,692,Zircon
17/09/2019,0.93,Ideal,purple,SI2,6.21,6.25,3.86,3941,Sapphire
17/09/2019,1.02,Good,Pink,SI2,6.37,6.4,4.06,3786,Ruby
17/09/2019,1.07,Premium,purple,SI2,6.51,6.57,4.04,4366,Zircon
17/09/2019,0.41,Premium,yellow,VS2,4.83,4.8,2.93,1061,Ruby
17/09/2019,0.71,Very Good,White,SI2,5.75,5.81,3.51,1805,Topaz
17/09/2019,0.56,Ideal,Pink,VVS1,5.33,5.35,3.26,1622,Topaz
17/09/2019,0.9,Good,purple,SI1,6.18,5.99,3.82,3659,Ruby
17/09/2019,0.27,Ideal,red,VVS2,4.15,4.13,2.58,799,Cat's Eye
17/09/2019,0.31,Ideal,blue,VVS1,4.38,4.41,2.71,890,Spinel
17/09/2019,0.77,Ideal,Green,SI1,5.87,5.91,3.61,3089,Cat's Eye
17/09/2019,0.33,Ideal,Green,VVS2,4.48,4.52,2.74,666,Spinel
17/09/2019,0.56,Ideal,yellow,SI1,5.26,5.22,3.3,1287,Sapphire
17/09/2019,0.93,Very Good,red,SI1,6.24,6.3,3.81,3880,Topaz
17/09/2019,2.18,Premium,Green,SI2,8.49,8.45,0.0,12631,Topaz
17/09/2019,2.09,Ideal,Pink,SI1,8.23,8.27,5.06,16704,Zircon
18/09/2019,4.5,Fair,White,I1,10.23,10.16,6.72,18531,Cat's Eye
18/09/2019,0.96,Very Good,Green,SI1,6.2,6.25,3.93,4064,Topaz
18/09/2019,1.01,Good,purple,SI2,6.34,6.38,4.01,4004,Spinel
18/09/2019,0.41,Ideal,blue,VS1,4.79,4.82,2.95,1079,Cat's Eye
18/09/2019,1.54,Fair,purple,SI2,7.26,7.16,4.64,7848,Cat's Eye
18/09/2019,0.32,Ideal,red,SI1,4.39,4.42,2.71,589,Zircon
18/09/2019,1.12,Premium,purple,VS2,6.67,6.61,4.17,7437,Alexandrite
18/09/2019,1.01,Very Good,blue,VS2,6.5,6.56,3.87,5760,Topaz
18/09/2019,0.64,Ideal,White,VVS2,5.48,5.51,3.43,1709,Topaz
18/09/2019,0.76,Premium,red,SI1,5.93,5.88,3.61,2847,Ruby
18/09/2019,1.5,Premium,Green,VS2,7.34,7.31,4.44,10668,Alexandrite
18/09/2019,0.57,Very Good,White,VS1,5.25,5.28,3.31,1270,Alexandrite
18/09/2019,0.38,Ideal,purple,VS2,4.66,4.63,2.88,1026,Ruby
18/09/2019,0.4,Ideal,blue,SI1,4.72,4.69,2.95,945,Alexandrite
18/09/2019,0.96,Premium,Green,VS2,6.36,6.31,3.91,4529,Ruby
18/09/2019,1.02,Premium,purple,VVS2,6.56,6.44,3.96,8774,Ruby
18/09/2019,1.5,Premium,yellow,SI2,7.38,7.36,4.43,8820,Cat's Eye
18/09/2019,1.0,Premium,yellow,VS1,6.54,6.48,3.85,6552,Spinel
18/09/2019,0.71,Ideal,yellow,VS2,5.73,5.68,3.59,2443,Ruby
18/09/2019,0.3,Ideal,red,VS2,4.25,4.29,2.66,670,Topaz
19/09/2019,0.8,Very Good,yellow,SI1,6.01,5.85,3.68,3071,Alexandrite
19/09/2019,0.43,Good,red,SI2,4.79,4.82,3.04,669,Cat's Eye
19/09/2019,2.01,Very Good,Green,SI2,8.09,8.14,4.91,16140,Ruby
19/09/2019,0.5,Ideal,red,VS1,5.13,5.17,3.14,1893,Zircon
19/09/2019,0.76,Ideal,Green,VVS1,5.87,5.9,3.64,3648,Zircon
19/09/2019,0.27,Very Good,purple,VVS1,4.15,4.17,2.57,682,Ruby
19/09/2019,1.58,Ideal,purple,VS2,7.58,7.52,4.53,14044,Sapphire
19/09/2019,1.02,Premium,Green,SI1,6.47,6.42,3.98,4102,Spinel
19/09/2019,0.57,Ideal,yellow,VVS1,5.31,5.35,3.3,2217,Zircon
19/09/2019,1.01,Very Good,red,SI2,6.4,6.31,4.03,4472,Alexandrite
19/09/2019,0.9,Premium,yellow,VS2,6.29,6.25,3.7,3841,Cat's Eye
19/09/2019,1.15,Ideal,Green,SI1,6.71,6.76,4.2,6106,Sapphire
19/09/2019,0.59,Ideal,White,VS2,5.47,5.42,3.31,1352,Ruby
19/09/2019,0.72,Ideal,blue,SI1,5.71,5.75,3.56,2608,Alexandrite
19/09/2019,2.01,Good,purple,SI2,7.94,7.83,5.05,17313,Cat's Eye
19/09/2019,1.54,Ideal,Green,SI2,7.43,7.35,4.57,6095,Topaz
19/09/2019,0.57,Good,red,SI1,5.29,5.23,3.27,1847,Ruby
19/09/2019,1.0,Premium,purple,VS2,6.45,6.36,3.89,6899,Spinel
19/09/2019,1.5,Premium,blue,SI2,7.3,7.23,4.47,8064,Sapphire
19/09/2019,0.38,Ideal,red,VVS2,4.73,4.63,2.87,1257,Alexandrite
20/09/2019,0.71,Very Good,Green,SI1,5.62,5.66,3.55,2246,Spinel
20/09/2019,0.78,Very Good,red,VS2,5.97,6.03,3.59,3672,Spinel
20/09/2019,0.42,Ideal,Green,IF,4.79,4.82,2.93,1135,Cat's Eye
20/09/2019,0.41,Ideal,purple,VS1,4.77,4.81,2.97,1007,Zircon
20/09/2019,1.03,Ideal,red,SI2,6.46,6.51,4.01,4679,Sapphire
20/09/2019,0.9,Ideal,Green,VVS2,6.15,6.2,3.83,4924,Cat's Eye
20/09/2019,0.32,Premium,blue,SI1,4.39,4.44,2.66,561,Spinel
20/09/2019,0.35,Ideal,blue,VS2,4.52,4.54,2.79,767,Zircon
20/09/2019,0.71,Very Good,purple,SI1,5.65,5.68,3.53,2436,Spinel
20/09/2019,0.3,Ideal,blue,VS1,4.36,4.33,2.64,911,Topaz
20/09/2019,0.42,Very Good,red,VS1,4.81,4.88,2.94,1066,Alexandrite
20/09/2019,1.1,Very Good,Green,VS2,6.63,6.74,4.1,5914,Alexandrite
20/09/2019,0.34,Ideal,yellow,IF,4.51,4.54,2.8,974,Ruby
20/09/2019,0.32,Ideal,White,IF,4.44,4.4,2.75,684,Ruby
20/09/2019,1.0,Premium,purple,SI1,6.31,6.41,3.9,5197,Spinel
20/09/2019,2.51,Ideal,Green,SI2,8.72,8.67,5.39,17162,Zircon
20/09/2019,0.51,Very Good,red,SI1,5.08,5.06,3.22,1574,Cat's Eye
20/09/2019,1.0,Very Good,blue,I1,6.32,6.35,3.99,3300,Sapphire
20/09/2019,1.02,Ideal,blue,SI1,6.49,6.46,4.01,5806,Topaz
20/09/2019,0.31,Premium,blue,IF,4.36,4.39,2.67,1060,Zircon
21/09/2019,1.13,Ideal,purple,SI2,6.71,6.68,4.14,5232,Zircon
21/09/2019,0.7,Premium,Green,SI2,5.76,5.66,3.44,2184,Topaz
21/09/2019,1.01,Very Good,yellow,SI1,6.33,6.3,4.01,4672,Sapphire
21/09/2019,0.38,Ideal,Green,SI1,4.63,4.68,2.85,650,Cat's Eye
21/09/2019,0.3,Premium,purple,VS2,4.29,4.24,2.68,776,Sapphire
21/09/2019,1.09,Ideal,red,SI1,6.55,6.59,4.12,6133,Spinel
21/09/2019,1.0,Premium,Pink,SI2,6.61,6.55,3.83,2795,Spinel
21/09/2019,1.52,Ideal,yellow,VVS2,7.45,7.49,4.52,15760,Ruby
21/09/2019,1.24,Ideal,Pink,SI1,6.84,6.88,4.26,5797,Zircon
21/09/2019,0.37,Premium,yellow,VS1,4.67,4.71,2.79,746,Cat's Eye
21/09/2019,0.9,Good,purple,SI2,6.15,6.12,3.92,3453,Sapphire
21/09/2019,0.3,Premium,blue,VS1,4.33,4.31,2.67,911,Cat's Eye
21/09/2019,2.07,Premium,Green,SI1,8.27,8.2,5.03,13844,Sapphire
21/09/2019,0.7,Ideal,Pink,SI1,5.68,5.71,3.56,2110,Sapphire
21/09/2019,0.36,Very Good,Pink,VS1,4.56,4.51,2.87,729,Ruby
21/09/2019,1.0,Fair,yellow,VS1,6.31,6.26,4.05,5908,Ruby
21/09/2019,0.51,Ideal,blue,VVS1,5.11,5.17,3.18,2720,Sapphire
21/09/2019,1.0,Premium,red,VVS2,6.42,6.37,3.92,9660,Alexandrite
21/09/2019,0.24,Very Good,blue,VVS1,3.99,4.01,2.46,485,Spinel
21/09/2019,0.24,Very Good,purple,VVS2,3.95,3.98,2.46,552,Sapphire
22/09/2019,2.1,Ideal,purple,SI2,8.22,8.2,5.01,18124,Sapphire
22/09/2019,0.4,Good,yellow,SI1,4.61,4.7,2.94,655,Ruby
22/09/2019,0.32,Good,blue,SI1,4.31,4.34,2.74,524,Ruby
22/09/2019,1.7,Ideal,Green,VS2,7.61,7.56,4.73,13681,Alexandrite
22/09/2019,0.57,Ideal,yellow,VS2,5.38,5.42,3.25,1642,Sapphire
22/09/2019,1.34,Very Good,White,SI2,7.05,7.08,4.43,5335,Cat's Eye
22/09/2019,1.0,Premium,purple,VS2,6.11,6.07,3.65,5606,Spinel
22/09/2019,0.38,Very Good,yellow,VS2,4.59,4.63,2.88,775,Cat's Eye
22/09/2019,2.0,Premium,White,VVS2,8.0,7.97,5.03,15214,Sapphire
22/09/2019,1.01,Premium,Pink,SI2,6.43,6.38,4.01,3818,Spinel
22/09/2019,0.78,Premium,blue,VS1,5.94,5.9,3.7,3444,Ruby
22/09/2019,0.32,Ideal,purple,VS2,4.41,4.45,2.74,602,Cat's Eye
22/09/2019,0.4,Very Good,blue,VVS1,4.68,4.72,3.0,1142,Spinel
22/09/2019,1.11,Ideal,blue,SI1,6.62,6.63,4.13,6737,Cat's Eye
22/09/2019,0.31,Ideal,blue,VVS2,4.35,4.39,2.69,837,Ruby
22/09/2019,0.57,Premium,red,VS2,5.35,5.32,3.3,2047,Alexandrite
22/09/2019,0.54,Very Good,purple,VS2,5.16,5.22,3.22,1889,Ruby
22/09/2019,0.36,Premium,blue,SI1,4.53,4.57,2.83,589,Cat's Eye
22/09/2019,0.25,Good,Green,VVS1,4.05,4.07,2.46,401,Zircon
22/09/2019,0.55,Premium,Pink,VVS1,5.3,5.27,3.24,1712,Spinel
23/09/2019,0.75,Ideal,yellow,VS2,5.86,5.89,3.62,3073,Alexandrite
23/09/2019,0.37,Ideal,yellow,IF,4.6,4.64,2.87,1056,Zircon
23/09/2019,0.9,Premium,purple,VS2,6.16,6.14,3.83,4838,Cat's Eye
23/09/2019,0.9,Very Good,purple,SI1,6.24,6.17,3.7,3992,Ruby
23/09/2019,0.91,Ideal,purple,VS2,6.18,6.2,3.89,5214,Spinel
23/09/2019,2.01,Very Good,Pink,VS1,7.87,7.94,4.98,18500,Sapphire
23/09/2019,1.59,Very Good,Pink,SI1,7.46,7.48,4.66,9925,Alexandrite
23/09/2019,0.5,Fair,yellow,VS1,5.13,5.09,3.08,1327,Ruby
23/09/2019,0.77,Premium,yellow,SI1,5.9,5.85,3.62,2657,Cat's Eye
23/09/2019,1.53,Premium,White,IF,7.41,7.45,4.54,9424,Zircon
23/09/2019,0.4,Ideal,blue,SI1,4.75,4.71,2.94,945,Ruby
23/09/2019,1.52,Premium,red,SI1,7.57,7.52,4.41,12342,Alexandrite
23/09/2019,1.37,Ideal,yellow,VS1,7.09,7.12,4.42,10927,Cat's Eye
23/09/2019,1.03,Ideal,blue,VVS2,6.49,6.52,4.02,9932,Zircon
23/09/2019,0.78,Ideal,Green,VS2,5.94,5.91,3.64,2970,Zircon
23/09/2019,1.01,Ideal,White,VS2,6.41,6.47,4.01,4443,Sapphire
23/09/2019,1.2,Premium,Green,SI2,6.91,6.84,4.1,4906,Zircon
23/09/2019,1.6,Ideal,yellow,VS2,7.5,7.46,4.65,14474,Topaz
23/09/2019,1.01,Premium,purple,VS2,6.43,6.45,3.94,7277,Spinel
23/09/2019,1.03,Ideal,Green,SI2,6.48,6.52,3.97,4325,Cat's Eye
24/09/2019,0.3,Ideal,purple,VS2,4.33,4.31,2.68,776,Spinel
24/09/2019,0.53,Premium,red,SI1,5.29,5.24,3.16,1753,Sapphire
24/09/2019,1.01,Premium,Green,SI2,6.42,6.37,3.96,3790,Ruby
24/09/2019,1.41,Good,Green,VS2,7.12,7.04,4.52,9254,Sapphire
24/09/2019,0.7,Ideal,Green,VS1,5.75,5.79,3.51,3185,Topaz
24/09/2019,0.9,Ideal,blue,VS2,6.16,6.19,3.85,6018,Ruby
24/09/2019,0.38,Very Good,purple,VS1,4.71,4.64,2.93,883,Alexandrite
24/09/2019,1.2,Premium,purple,VVS2,6.98,6.87,4.19,10064,Cat's Eye
24/09/2019,0.61,Ideal,red,VS2,5.43,5.48,3.38,2202,Alexandrite
24/09/2019,0.7,Good,Green,SI1,5.58,5.57,3.55,2394,Spinel
24/09/2019,1.51,Ideal,Pink,VS1,7.37,7.43,4.56,10576,Topaz
24/09/2019,2.54,Very Good,Green,SI2,8.68,8.65,5.5,16353,Spinel
24/09/2019,1.88,Very Good,red,SI2,7.84,7.79,4.94,9791,Sapphire
24/09/2019,2.0,Good,Pink,SI1,7.93,7.97,5.01,15072,Zircon
24/09/2019,1.03,Premium,White,I1,6.43,6.41,4.03,2392,Ruby
24/09/2019,0.31,Ideal,blue,SI1,4.33,4.36,2.7,516,Spinel
24/09/2019,0.51,Good,yellow,VS2,5.07,5.1,3.25,1343,Spinel
24/09/2019,0.31,Ideal,Green,VS1,4.34,4.38,2.69,544,Alexandrite
24/09/2019,1.1,Ideal,purple,VS1,6.69,6.64,4.1,8796,Cat's Eye
24/09/2019,0.71,Premium,red,SI2,5.67,5.71,3.51,2743,Zircon
25/09/2019,1.73,Ideal,Green,SI1,7.62,7.67,4.79,11688,Zircon
25/09/2019,0.7,Ideal,blue,SI1,5.76,5.7,3.52,2777,Ruby
25/09/2019,2.01,Premium,White,SI2,8.05,8.1,5.04,12105,Ruby
25/09/2019,0.32,Ideal,yellow,VS1,4.41,4.37,2.72,828,Alexandrite
25/09/2019,0.32,Ideal,purple,VVS1,4.42,4.45,2.72,854,Zircon
25/09/2019,0.32,Ideal,yellow,VS2,4.4,4.36,2.72,672,Alexandrite
25/09/2019,0.3,Very Good,blue,VVS2,4.27,4.32,2.66,789,Spinel
25/09/2019,0.76,Ideal,red,SI1,5.81,5.84,3.63,3732,Cat's Eye
25/09/2019,0.3,Ideal,yellow,VS1,4.31,4.34,2.66,605,Alexandrite
25/09/2019,1.5,Ideal,purple,VVS2,7.32,7.23,4.59,18159,Alexandrite
25/09/2019,0.56,Very Good,purple,VS2,5.2,5.22,3.23,1614,Alexandrite
25/09/2019,1.01,Premium,blue,SI1,6.44,6.39,3.96,4330,Topaz
25/09/2019,0.53,Very Good,purple,VS2,5.29,5.31,3.14,1693,Cat's Eye
25/09/2019,1.02,Very Good,purple,SI1,6.35,6.41,3.99,4948,Topaz
25/09/2019,0.35,Good,yellow,SI1,4.46,4.5,2.84,522,Alexandrite
25/09/2019,1.01,Fair,purple,SI1,6.06,6.0,4.05,4276,Spinel
25/09/2019,0.7,Very Good,Green,SI1,5.59,5.64,3.54,2048,Alexandrite
25/09/2019,0.37,Ideal,red,SI1,4.62,4.65,2.87,643,Topaz
25/09/2019,1.51,Fair,Green,I1,7.16,7.0,4.66,3765,Sapphire
25/09/2019,1.11,Ideal,yellow,VS2,6.65,6.68,4.08,6857,Zircon
26/09/2019,0.71,Ideal,yellow,SI1,5.76,5.8,3.5,2751,Alexandrite
26/09/2019,0.33,Premium,Green,VS2,4.52,4.48,2.72,668,Alexandrite
26/09/2019,0.9,Very Good,yellow,SI1,6.1,6.15,3.82,4320,Sapphire
26/09/2019,0.37,Ideal,yellow,VS1,4.65,4.68,2.84,798,Spinel
26/09/2019,0.54,Ideal,blue,VS2,5.23,5.26,3.24,1590,Cat's Eye
26/09/2019,2.15,Premium,Green,SI2,8.22,8.17,5.15,17221,Ruby
26/09/2019,0.33,Premium,purple,VS2,4.5,4.45,2.74,854,Topaz
26/09/2019,0.72,Fair,purple,VS1,5.93,5.77,3.33,2879,Sapphire
26/09/2019,1.52,Premium,blue,VS1,7.38,7.44,4.49,16628,Zircon
26/09/2019,0.76,Ideal,red,SI2,5.83,5.85,3.63,2682,Zircon
26/09/2019,0.3,Ideal,purple,IF,4.31,4.33,2.68,886,Zircon
26/09/2019,1.9,Premium,purple,SI2,7.78,7.73,4.88,12812,Alexandrite
26/09/2019,1.51,Premium,blue,SI1,7.47,7.43,4.49,12336,Cat's Eye
26/09/2019,0.25,Premium,purple,VS1,4.05,4.02,2.47,558,Topaz
26/09/2019,0.78,Very Good,Green,SI2,5.85,5.9,3.63,2252,Topaz
26/09/2019,1.51,Very Good,Pink,VS1,7.42,7.46,4.5,9704,Cat's Eye
26/09/2019,0.33,Premium,red,VVS2,4.47,4.44,2.79,1002,Ruby
26/09/2019,1.53,Good,purple,VS1,7.31,7.39,4.47,15619,Cat's Eye
26/09/2019,1.02,Ideal,White,VVS2,6.46,6.43,4.0,3936,Topaz
26/09/2019,0.91,Premium,purple,SI2,6.23,6.21,3.82,3618,Ruby
27/09/2019,0.7,Good,Green,SI1,5.53,5.59,3.54,2218,Ruby
27/09/2019,0.51,Very Good,Green,VVS1,5.06,5.1,3.21,1744,Spinel
27/09/2019,0.3,Premium,yellow,VS1,4.34,4.37,2.69,605,Ruby
27/09/2019,0.35,Premium,blue,VS2,4.54,4.56,2.77,767,Alexandrite
27/09/2019,0.91,Premium,blue,SI2,6.28,6.23,3.75,3379,Topaz
27/09/2019,0.53,Very Good,purple,SI2,5.17,5.18,3.27,1110,Ruby
27/09/2019,0.33,Ideal,red,VVS2,4.44,4.46,2.72,955,Topaz
27/09/2019,2.07,Ideal,yellow,SI2,8.2,8.13,5.11,18804,Sapphire
27/09/2019,1.0,Very Good,purple,SI2,6.37,6.44,4.02,4081,Alexandrite
27/09/2019,1.1,Premium,yellow,SI2,6.5,6.47,0.0,3696,Topaz
27/09/2019,0.37,Premium,yellow,VS2,4.69,4.64,2.83,833,Cat's Eye
27/09/2019,0.7,Premium,Green,VS2,5.66,5.68,3.5,2010,Zircon
27/09/2019,1.0,Very Good,purple,SI2,6.42,6.46,3.86,4255,Spinel
27/09/2019,0.41,Ideal,purple,VS2,4.79,4.74,2.96,1107,Alexandrite
27/09/2019,1.1,Ideal,Pink,SI1,6.6,6.64,4.11,5037,Ruby
27/09/2019,0.97,Very Good,yellow,VVS1,6.33,6.36,3.93,7415,Sapphire
27/09/2019,0.71,Good,White,SI1,5.61,5.66,3.47,1755,Ruby
27/09/2019,0.28,Ideal,purple,VS1,4.23,4.26,2.63,665,Zircon
27/09/2019,1.0,Good,Green,VS1,6.4,6.18,3.91,4732,Sapphire
27/09/2019,0.54,Ideal,Green,SI1,5.22,5.25,3.27,1227,Topaz
28/09/2019,0.32,Ideal,yellow,VVS1,4.38,4.4,2.73,842,Cat's Eye
28/09/2019,1.0,Ideal,Green,VS2,6.4,6.45,3.93,6133,Topaz
28/09/2019,0.71,Premium,Green,SI2,5.72,5.7,3.51,1826,Sapphire
28/09/2019,1.0,Good,purple,SI2,6.36,6.29,3.76,3858,Cat's Eye
28/09/2019,0.4,Ideal,White,SI1,4.72,4.77,2.93,612,Cat's Eye
28/09/2019,1.55,Premium,Pink,VS1,7.69,7.59,4.45,10416,Ruby
28/09/2019,0.38,Ideal,Green,VVS1,4.65,4.67,2.85,903,Spinel
28/09/2019,1.02,Good,red,SI1,6.48,6.54,3.97,5219,Zircon
28/09/2019,0.72,Good,red,VS1,5.69,5.75,3.62,3570,Topaz
28/09/2019,0.32,Premium,red,SI1,4.44,4.47,2.69,589,Sapphire
